"regiao";"sexo";"idade_quinquenal";"raca_cor";"educ_mae";"ocup_mae";"educ_pai";"ocup_pai";"educ";"pessoas";"classesocial";"rendafa";"rendarange";"ocup";"freq_esc";"peso";"peso_pond";"se_trab";"empregados";"estuda_atualmente"
"2475";2;2;3;7;1;9994;1;7112;2;4;3;14;6;3512;1;14990;0,960005104541779;2;1;2
"2476";2;1;1;8;1;7534;1;8189;1;3;4;14;6;NA;1;15500,25;0,992683053016663;1;0;3
"2477";2;1;3;3;99;9211;99;9211;2;3;3;14;6;9211;1;15070,75;0,965176582336426;1;1;2
"2478";2;2;2;3;2;9994;1;1111;3;5;3;14;7;NA;1;15000;0,960645496845245;2;0;1
"2479";2;1;1;3;1;9994;99;9998;2;2;3;14;2;NA;1;12760,75;0,817237138748169;4;0;1
"2480";2;2;1;3;1;7533;1;7112;2;4;3;14;2;NA;1;17528,908203125;1,12260448932648;2;0;2
"2481";2;1;2;3;1;9994;1;9122;2;5;3;14;6;4419;1;16891,583984375;1,0817883014679;1;1;2
"2482";2;1;1;1;3;5311;99;9998;2;3;3;14;2;NA;1;15683,1669921875;1,00439763069153;4;0;1
"2483";2;1;1;1;3;9994;3;2142;2;5;3;14;5;NA;1;14756,77734375;0,945068836212158;4;0;1
"2484";2;2;1;7;1;9622;2;7512;1;4;4;14;2;NA;1;13493,5;0,864164710044861;2;0;1
"2485";2;2;3;3;99;9994;9;7112;1;5;2;678;1;NA;1;14712,599609375;0,94223952293396;2;0;3
"2486";2;2;3;2;1;9994;2;5131;2;2;2;14;5;4120;1;15149;0,970187902450562;1;1;2
"2487";2;1;3;2;1;9994;1;5414;2;4;3;1600;3;7231;1;15700,615234375;1,00551509857178;1;1;3
"2488";3;2;2;1;2;9995;9;8332;2;7;4;14;3;NA;1;17178,953125;1,10019218921661;3;0;1
"2489";3;1;3;3;2;1111;2;9995;4;4;4;11000;9;NA;1;15107,818359375;0,96755051612854;2;0;1
"2490";3;2;1;3;2;3412;1;5414;2;6;3;700;2;NA;1;12900;0,826155126094818;4;0;1
"2491";3;1;1;1;2;7319;2;3152;2;5;4;14;14;NA;1;12464,142578125;0,798241555690765;4;0;1
"2492";3;1;2;2;1;9994;9;5414;4;3;3;1220;2;NA;1;17077;1,09366285800934;2;0;2
"2493";3;2;3;1;1;9111;1;5223;2;7;4;14;5;5249;1;18350;1,17518973350525;1;1;2
"2494";3;1;3;3;1;9111;9;8332;2;3;2;15;2;NA;1;15107,818359375;0,96755051612854;2;0;3
"2495";3;1;1;1;3;9994;1;3512;4;4;3;15;2;NA;1;16151,619140625;1,0343986749649;3;0;3
"2496";3;2;3;1;2;9994;2;9995;5;2;2;2000;3;2351;1;18104,19921875;1,15944790840149;1;1;2
"2497";3;1;3;5;1;9994;1;9998;1;4;3;14;1;9622;1;15107,818359375;0,96755051612854;2;1;3
"2498";3;2;3;1;9;9998;1;9211;2;5;2;14;2;NA;1;18350;1,17518973350525;2;0;2
"2499";3;2;2;3;1;9111;99;9998;2;3;2;15;2;NA;1;17178,953125;1,10019218921661;3;0;2
"2500";3;2;1;5;2;5243;1;412;2;5;4;1200;2;NA;1;12900;0,826155126094818;4;0;1
"2501";3;1;1;3;2;3342;2;1349;2;5;4;14;14;4322;1;16151,619140625;1,0343986749649;1;1;1
"2502";3;1;1;3;99;9998;1;9998;1;3;3;15;2;NA;1;12464,142578125;0,798241555690765;4;0;1
"2503";3;1;2;3;1;9111;1;3323;2;4;3;14;4;8321;1;17077;1,09366285800934;1;1;1
"2504";5;1;1;5;99;5120;99;5132;1;3;4;14;14;9321;1;12120,4072265625;0,776227653026581;1;1;1
"2505";5;2;3;3;2;9622;99;9998;2;5;3;14;3;NA;1;18708,482421875;1,19814789295197;2;0;2
"2506";5;1;2;2;4;2421;3;1213;2;4;3;14;6;7223;1;17240,107421875;1,1041088104248;1;1;2
"2507";5;2;3;3;1;9994;1;5212;2;5;4;5000;7;5249;1;17905,814453125;1,14674270153046;2;1;2
"2508";5;2;1;1;2;5419;99;9998;2;8;5;14;4;NA;1;11934,92578125;0,764348864555359;2;0;1
"2509";5;2;1;2;1;9994;2;3221;2;6;3;14;14;NA;1;15659,1728515625;1,00286090373993;2;0;2
"2510";5;1;1;7;1;9111;1;2652;2;4;4;14;2;2659;1;14777,5166015625;0,946396946907043;4;1;1
"2511";5;1;3;1;2;3334;4;3311;3;1;3;NA;NA;1330;1;18119,259765625;1,16041231155396;1;1;2
"2512";3;1;1;7;9;9994;1;9211;2;3;4;1200;2;NA;1;12464,142578125;0,798241555690765;2;0;3
"2513";3;1;2;1;9;9994;9;6121;1;3;3;13;13;NA;1;17077;1,09366285800934;2;0;3
"2514";3;2;2;2;99;3339;1;9998;1;11;2;600;1;NA;1;17178,953125;1,10019218921661;2;0;3
"2515";3;2;2;3;1;9211;99;9998;1;4;3;678;1;NA;1;18350;1,17518973350525;4;0;3
"2516";3;1;3;2;1;9994;1;7112;1;4;3;700;2;7131;1;15107,818359375;0,96755051612854;1;1;3
"2517";3;2;3;1;9;9211;99;9214;1;5;3;1200;2;5141;1;18104,19921875;1,15944790840149;3;1;3
"2518";3;2;1;3;9;9994;9;7522;1;3;2;500;1;NA;1;12900;0,826155126094818;2;0;1
"2519";3;1;2;1;1;9994;99;9998;1;8;3;1000;2;9211;1;16151,619140625;1,0343986749649;1;1;3
"2520";3;1;1;7;1;9994;99;8321;2;4;2;678;1;NA;1;12475,3330078125;0,7989581823349;4;0;1
"2521";3;2;1;7;1;9111;99;7112;1;4;2;900;2;NA;1;15039,845703125;0,963197410106659;4;0;3
"2522";3;1;2;3;1;9111;1;3339;2;3;4;1300;2;9611;1;17365,181640625;1,11211895942688;1;1;3
"2523";3;2;3;3;1;5246;99;8322;2;3;4;1300;2;5246;1;17373,416015625;1,11264634132385;1;1;2
"2524";3;2;1;3;1;9994;1;5249;2;2;3;678;1;NA;1;12455,6669921875;0,797698676586151;4;0;1
"2525";3;2;2;3;1;9994;1;8322;2;3;3;1200;2;NA;1;19259,455078125;1,23343396186829;4;0;2
"2526";3;1;3;7;1;9111;99;7112;2;2;3;1300;2;8322;1;16213,0830078125;1,03833508491516;1;1;2
"2527";3;1;2;3;1;9994;1;9112;2;2;3;1200;2;8322;1;15530,154296875;0,994598150253296;1;1;2
"2528";3;2;2;3;1;9994;1;8332;3;5;4;3000;5;4110;1;16671;1,06766140460968;1;1;2
"2529";3;2;1;4;1;9996;1;5153;2;5;2;1300;2;NA;1;11720,5771484375;0,750621318817139;4;0;1
"2530";3;2;2;3;2;9111;1;7535;2;5;4;1200;2;5230;1;19092,576171875;1,22274661064148;1;1;2
"2531";3;1;3;4;1;9329;1;7125;2;3;3;2000;3;NA;1;16622,23046875;1,06453812122345;2;0;1
"2532";3;1;2;3;1;9994;1;7231;2;7;4;1300;2;9621;1;16151,51953125;1,03439235687256;1;1;3
"2533";3;1;1;7;2;9994;1;4110;2;6;4;3200;5;NA;1;11396,345703125;0,729856610298157;4;0;1
"2534";3;1;2;1;1;9994;2;5212;2;3;3;1200;2;5221;1;17365,576171875;1,11214423179626;1;1;2
"2535";3;2;3;3;1;9111;1;5153;2;3;3;1150;2;NA;1;18701,26953125;1,19768607616425;4;0;2
"2536";3;1;1;1;1;9994;9;6111;1;4;2;14;2;NA;1;16821,333984375;1,07728922367096;4;0;3
"2537";3;2;1;7;1;7511;1;7411;1;4;3;1300;2;NA;1;13465;0,862339437007904;4;0;1
"2538";3;2;2;8;1;6111;9;9997;1;8;3;300;1;9111;1;17137,599609375;1,09754395484924;1;1;3
"2539";3;2;2;3;1;9994;99;9998;1;2;3;1000;2;NA;1;12983,142578125;0,831479847431183;2;0;1
"2540";3;1;1;2;9;9994;9;6111;1;4;3;678;1;9211;1;14752,8330078125;0,9448162317276;1;1;3
"2541";3;1;2;3;2;3221;1;6111;2;3;3;1300;2;NA;1;15716,8330078125;1,00655364990234;2;0;3
"2542";3;1;3;7;1;9994;2;9112;2;2;3;670;1;5223;1;13717,8330078125;0,878531694412231;1;1;1
"2543";3;2;3;4;1;9994;9;6111;1;3;2;600;1;NA;1;12752,6669921875;0,816719472408295;2;0;3
"2544";2;1;1;3;2;7533;1;5243;2;4;3;2000;3;4226;1;16052;1,02801883220673;4;1;1
"2545";2;1;3;3;1;9111;2;5414;2;1;2;NA;NA;2354;1;22394;1,43417966365814;1;1;3
"2546";2;2;1;3;1;5243;2;5211;2;5;2;3500;6;NA;1;16009;1,02526497840881;4;0;1
"2547";2;1;1;3;2;5141;1;8331;2;5;3;3500;6;3512;1;21756;1,39332020282745;1;1;1
"2548";2;2;3;3;3;2330;1;5413;2;3;3;3000;5;NA;1;22396;1,43430781364441;2;0;3
"2549";2;2;3;3;1;5212;99;9998;2;3;2;4000;6;5244;1;22255,5;1,42530977725983;1;1;3
"2550";2;2;1;3;1;5223;1;8322;2;4;3;4000;6;NA;1;21542,5;1,37964701652527;2;0;1
"2551";2;1;2;7;2;9111;1;5153;4;8;3;5000;7;4222;1;22640;1,44993424415588;1;1;1
"2552";2;2;2;3;3;1221;2;5221;4;5;4;14;14;NA;1;15149;0,970187902450562;4;0;1
"2553";2;1;3;3;2;3359;2;1221;5;6;3;6500;7;NA;1;15700,615234375;1,00551509857178;4;0;1
"2554";2;2;3;3;3;2330;3;1420;4;4;3;14;14;3240;1;14712,599609375;0,94223952293396;1;1;1
"2555";2;1;1;3;2;1221;3;5412;2;3;4;14;14;NA;1;14756,77734375;0,945068836212158;4;0;1
"2556";2;1;1;3;3;2261;3;2261;2;4;3;6000;7;NA;1;15683,1669921875;1,00439763069153;4;0;1
"2557";2;2;1;1;99;9998;3;2611;2;2;4;14;14;NA;1;13493,5;0,864164710044861;4;0;1
"2558";2;2;1;3;2;1221;2;1221;4;3;3;14;14;NA;1;17528,908203125;1,12260448932648;4;0;1
"2559";2;1;2;3;2;5322;2;8322;4;3;3;14;14;NA;1;16891,583984375;1,0817883014679;4;0;1
"2560";2;2;1;4;1;6111;1;6111;2;6;3;5424;7;NA;1;18125,80078125;1,16083121299744;4;0;3
"2561";2;1;1;3;1;7533;1;1221;2;4;3;4000;6;NA;1;14881,7998046875;0,953075647354126;4;0;1
"2562";2;1;3;3;1;9111;99;9998;2;5;3;3000;5;7112;1;18809,19921875;1,20459818840027;1;1;3
"2563";2;2;2;3;1;9111;99;9998;3;3;3;2034;3;3251;1;18345,80078125;1,17492067813873;1;1;1
"2564";2;2;3;3;1;9111;1;7112;1;3;4;1678;3;5249;1;18311,599609375;1,17273044586182;2;1;3
"2565";2;2;1;1;3;9994;2;8160;2;4;3;1356;2;NA;1;14548;0,931698083877563;3;0;1
"2566";2;1;1;3;2;5312;1;7112;1;4;4;3500;6;NA;1;18783,400390625;1,20294594764709;2;0;3
"2567";2;1;2;3;2;6111;99;6111;1;4;4;14000;10;7112;1;19323,599609375;1,2375420331955;1;1;3
"2568";3;1;1;2;2;9996;2;1221;2;4;4;2500;4;NA;1;11396,345703125;0,729856610298157;4;0;1
"2569";3;2;3;4;1;9994;1;9998;1;2;3;14;2;9111;1;18701,26953125;1,19768607616425;1;1;3
"2570";3;2;1;3;2;9994;1;9998;1;4;3;14;14;NA;1;11720,5771484375;0,750621318817139;4;0;1
"2571";3;2;1;7;1;9121;2;5153;2;6;2;14;3;5245;1;16671;1,06766140460968;1;1;2
"2572";3;2;3;2;1;1221;1;9993;2;3;3;678;1;NA;1;19092,576171875;1,22274661064148;2;0;2
"2573";3;1;2;1;2;2341;99;7411;2;3;3;2000;3;2351;1;17365,576171875;1,11214423179626;1;1;1
"2574";3;1;3;3;9;9111;99;9996;1;2;3;14;3;7125;1;16622,23046875;1,06453812122345;1;1;3
"2575";3;1;1;3;1;9111;1;9998;2;5;3;14;2;NA;1;16151,51953125;1,03439235687256;2;0;2
"2576";2;2;2;1;1;9994;1;1221;4;4;3;3000;5;5230;1;21959;1,40632104873657;1;1;2
"2577";2;1;3;3;1;9994;2;1221;1;2;3;15;15;7411;1;25519;1,63431417942047;1;1;3
"2578";2;1;3;1;1;9994;1;9613;2;3;2;1750;3;7112;1;26200;1,67792749404907;1;1;2
"2579";2;2;1;1;2;7533;1;6121;2;3;3;14;14;NA;1;20552;1,31621241569519;4;0;1
"2580";2;2;3;3;1;9994;9;7221;1;4;3;14;14;NA;1;23673;1,51609075069427;2;0;3
"2581";2;2;2;3;1;9994;1;6111;2;3;3;2700;4;4120;1;21996;1,40869057178497;1;1;2
"2582";2;1;2;1;1;9996;1;6111;2;1;2;NA;NA;1323;1;25811;1,65301477909088;1;1;3
"2583";2;1;1;1;1;9994;1;6121;2;4;4;2600;4;6121;1;23770;1,52230298519135;1;1;1
"2584";3;2;3;3;1;9994;9;7112;1;4;3;1600;3;NA;1;13474,0908203125;0,86292165517807;3;0;3
"2585";3;1;3;3;1;9111;9;7112;1;4;4;900;2;NA;1;16094,5;1,03074061870575;2;0;3
"2586";3;2;2;3;1;9111;9;7119;1;5;3;670;1;NA;1;15107;0,967498123645782;4;0;3
"2587";3;2;1;3;2;7533;9;8131;2;5;3;14;14;5141;1;14555,7275390625;0,932192921638489;1;1;1
"2588";3;2;2;3;2;5211;2;5211;4;6;3;14;2;NA;1;16829,400390625;1,07780587673187;4;0;1
"2589";3;1;2;3;1;9994;1;7112;2;3;4;1900;3;5249;1;16924,091796875;1,08387017250061;1;1;2
"2590";3;1;2;3;1;9111;99;9998;4;10;3;2800;5;NA;1;18266,544921875;1,16984498500824;3;0;1
"2591";2;2;3;3;1;9121;99;9998;2;4;3;3000;5;NA;1;18311,599609375;1,17273044586182;2;0;3
"2592";3;1;1;3;1;9994;1;7112;2;4;3;600;1;NA;1;17713,900390625;1,1344518661499;4;0;1
"2593";2;2;1;3;1;9622;1;8341;2;4;2;2000;3;NA;1;14548;0,931698083877563;4;0;1
"2594";2;1;2;3;1;9111;9;9211;2;1;4;NA;NA;7234;1;18783,400390625;1,20294594764709;1;1;3
"2595";2;1;3;3;1;7533;1;5212;1;2;4;1400;3;9211;1;18809,19921875;1,20459818840027;1;1;3
"2596";2;2;1;1;1;9111;1;9111;2;2;4;1000;2;5311;1;18125,80078125;1,16083121299744;3;1;3
"2597";2;1;1;1;1;9994;1;9211;2;5;4;3000;5;7231;1;14881,7998046875;0,953075647354126;1;1;1
"2598";2;2;2;4;9;5322;9;1311;1;6;2;1400;3;5141;1;18345,80078125;1,17492067813873;3;1;3
"2599";2;1;2;3;1;9121;99;9998;2;7;4;2400;4;7112;1;19323,599609375;1,2375420331955;1;1;3
"2600";3;2;3;1;1;9211;2;5141;2;2;2;200;1;5141;1;15931,4287109375;1,02029705047607;1;1;3
"2601";3;1;3;7;99;5120;1;9995;1;3;3;1000;2;8331;1;16687,23046875;1,06870090961456;1;1;3
"2602";3;1;1;3;99;9111;99;9998;1;6;2;620;1;9213;1;15322,75;0,981315433979034;1;1;1
"2603";3;1;1;1;1;9111;2;7222;2;5;3;1200;2;NA;1;19845;1,27093398571014;4;0;2
"2604";3;2;1;1;2;9994;99;5131;1;2;2;600;1;NA;1;15232,6669921875;0,975546181201935;2;0;1
"2605";3;2;2;1;2;4419;2;1321;2;2;4;1200;2;5132;1;15931,4287109375;1,02029705047607;1;1;2
"2606";3;2;1;1;1;9994;1;5414;1;4;2;300;1;NA;1;14866,93359375;0,952123522758484;2;0;3
"2607";3;1;3;7;1;6225;99;6225;1;2;2;400;1;9216;1;15077,5380859375;0,965611338615417;1;1;3
"2608";3;1;2;3;2;9994;1;7231;2;3;3;500;1;7231;1;19845;1,27093398571014;2;1;2
"2609";3;1;3;3;1;9994;1;5221;1;5;3;1500;3;9212;1;16687,23046875;1,06870090961456;1;1;3
"2610";3;1;1;7;1;9994;1;5223;1;4;2;700;2;9621;1;15322,75;0,981315433979034;1;1;3
"2611";3;2;1;3;1;9111;99;9211;2;2;2;280;1;NA;1;14866,93359375;0,952123522758484;2;0;1
"2612";3;2;3;3;1;9994;9;9211;1;4;4;300;1;NA;1;15931,4287109375;1,02029705047607;2;0;3
"2613";3;2;1;5;1;9211;99;9998;1;3;3;600;1;NA;1;15232,6669921875;0,975546181201935;2;0;1
"2614";3;2;3;1;9;9111;99;7112;1;3;2;134;1;NA;1;17108,916015625;1,09570693969727;2;0;3
"2615";3;1;3;3;2;5221;4;1221;2;1;3;NA;NA;5414;1;15077,5380859375;0,965611338615417;1;1;2
"2616";5;2;3;1;9;9622;99;5414;2;2;3;14;14;4226;1;19108,169921875;1,22374522686005;1;1;2
"2617";5;1;2;3;1;5311;2;8322;2;5;4;3000;5;NA;1;15613,9755859375;0,999966382980347;2;0;2
"2618";5;1;1;3;1;9994;1;9333;2;4;3;1500;3;5246;1;11339,525390625;0,726217567920685;1;1;1
"2619";5;2;1;3;2;9412;2;9996;1;7;2;800;2;NA;1;11016,390625;0,705523073673248;4;0;1
"2620";5;2;2;1;1;9994;1;7522;2;3;2;5000;7;NA;1;15395,76171875;0,985991299152374;2;0;3
"2621";5;1;2;3;2;7533;4;2611;4;3;2;4000;6;3332;1;17322,462890625;1,10938310623169;1;1;1
"2622";5;2;2;3;9;9111;2;412;2;3;3;670;1;NA;1;17925,537109375;1,14800572395325;2;0;2
"2623";5;1;3;1;1;9994;2;5419;2;3;3;3500;6;NA;1;18320,974609375;1,17333078384399;2;0;2
"2624";2;2;1;1;2;9994;2;8321;2;4;4;3000;5;NA;1;17528,908203125;1,12260448932648;4;0;1
"2625";2;1;3;3;1;9994;2;7112;2;3;3;1600;3;9621;1;16891,583984375;1,0817883014679;1;1;3
"2626";2;1;2;3;1;9994;1;7231;1;6;4;4500;6;9122;1;15683,1669921875;1,00439763069153;1;1;3
"2627";2;2;3;2;1;9112;1;5153;2;6;3;2500;4;NA;1;14712,599609375;0,94223952293396;4;0;3
"2628";2;2;2;1;2;9994;2;8332;2;3;4;3000;5;NA;1;15149;0,970187902450562;4;0;3
"2629";2;1;1;3;3;2611;3;2611;2;4;4;7000;8;NA;1;14756,77734375;0,945068836212158;4;0;1
"2630";2;1;3;3;2;9994;2;7112;2;3;4;2700;4;5223;1;15700,615234375;1,00551509857178;1;1;3
"2631";2;2;3;2;1;5212;1;8322;4;5;4;2600;4;4223;1;15149;0,970187902450562;1;1;1
"2632";5;1;1;1;3;3432;3;3423;4;6;4;10000;8;NA;1;15613,9755859375;0,999966382980347;4;0;1
"2633";5;2;1;1;4;2431;4;1219;2;4;5;15;15;NA;1;15395,76171875;0,985991299152374;4;0;1
"2634";5;1;1;1;4;3259;3;1439;2;3;4;14;3;NA;1;11339,525390625;0,726217567920685;3;0;1
"2635";5;1;2;3;3;2634;3;2634;4;3;4;9800;8;2434;1;17322,462890625;1,10938310623169;1;1;1
"2636";5;2;1;3;1;9111;3;9998;3;6;5;14;8;NA;1;11016,390625;0,705523073673248;4;0;3
"2637";5;1;3;2;2;5249;2;8331;2;2;5;2500;4;5243;1;18320,974609375;1,17333078384399;1;1;2
"2638";5;2;3;2;1;8153;1;9998;2;2;4;1356;2;5230;1;19108,169921875;1,22374522686005;1;1;2
"2639";5;2;1;3;2;5223;2;5414;2;4;4;1500;3;5223;1;15395,76171875;0,985991299152374;1;1;2
"2640";2;1;1;3;2;9994;1;7112;1;2;3;15;15;9622;1;12760,75;0,817237138748169;1;1;1
"2641";2;2;3;1;2;3221;1;9211;1;4;4;1700;3;5249;1;14990;0,960005104541779;1;1;3
"2642";2;1;3;1;1;5212;99;9998;2;3;3;15;15;5212;1;15070,75;0,965176582336426;1;1;3
"2643";2;2;1;1;3;3221;2;4311;1;3;2;1500;3;NA;1;12618,25;0,808111011981964;3;0;1
"2644";2;2;1;3;1;9111;1;9622;1;11;2;14;14;NA;1;15000;0,960645496845245;4;0;1
"2645";2;2;2;1;2;5223;99;9998;2;7;4;2800;5;9111;1;14851,5;0,951135098934174;1;1;1
"2646";2;1;1;1;1;7533;1;9995;2;5;2;15;15;7534;1;15500,25;0,992683053016663;1;1;1
"2647";2;1;2;1;1;9111;1;6121;2;4;4;2080;4;NA;1;15502,75;0,992843151092529;2;0;1
"2648";2;1;1;3;1;7533;1;5249;2;6;3;4500;6;5223;1;15683,1669921875;1,00439763069153;1;1;1
"2649";2;2;2;1;2;5141;2;411;2;4;4;3000;5;4226;1;17528,908203125;1,12260448932648;1;1;1
"2650";2;2;1;3;2;5142;2;3339;2;3;3;2000;3;NA;1;13493,5;0,864164710044861;4;0;1
"2651";2;1;2;1;1;9994;1;5212;1;3;4;3000;5;9333;1;16891,583984375;1,0817883014679;1;1;3
"2652";2;2;3;2;1;9994;1;7231;2;3;2;3200;5;4226;1;14712,599609375;0,94223952293396;1;1;2
"2653";2;2;3;3;1;9111;2;8331;2;4;3;4000;6;5414;1;14712,599609375;0,94223952293396;1;1;3
"2654";2;1;3;2;1;9111;99;9998;1;4;3;3200;5;5245;1;15700,615234375;1,00551509857178;1;1;3
"2655";2;2;2;3;1;5120;1;7112;2;4;3;3600;6;5223;1;15149;0,970187902450562;2;1;3
"2656";3;1;3;7;9;9994;9;6121;1;2;2;100;1;NA;1;18121,916015625;1,16058254241943;2;0;3
"2657";3;1;3;3;9;9994;1;9211;2;4;3;1300;2;9613;1;15773,3330078125;1,01017212867737;1;1;2
"2658";3;2;1;3;1;9211;99;9998;2;2;2;500;1;NA;1;14135,3076171875;0,905268013477325;4;0;1
"2659";3;2;1;3;1;9994;99;8321;1;8;3;3000;5;NA;1;16066,384765625;1,02894008159637;4;0;1
"2660";3;2;2;3;99;9994;99;7112;1;5;3;300;1;NA;1;14907,6923828125;0,954733848571777;4;0;3
"2661";3;2;3;3;9;9111;99;8189;1;4;3;600;1;NA;1;13255,6923828125;0,848934769630432;2;0;3
"2662";3;1;1;3;9;9994;9;9211;1;6;2;300;1;9211;1;17910,4609375;1,14704024791718;2;1;3
"2663";3;1;1;3;1;9111;99;7112;1;7;3;1000;2;9212;1;15692,154296875;1,00497317314148;2;1;3
"2664";2;1;1;1;2;9994;1;2431;2;4;3;2000;3;NA;1;12760,75;0,817237138748169;4;0;1
"2665";2;1;3;1;2;9994;1;6130;4;5;2;15;15;3342;1;15070,75;0,965176582336426;1;1;2
"2666";2;2;2;2;1;9994;2;7112;1;5;4;15;15;NA;1;15000;0,960645496845245;2;0;3
"2667";2;2;1;1;2;5142;2;5141;1;5;4;2800;5;5141;1;12618,25;0,808111011981964;1;1;1
"2668";2;2;2;1;1;5221;1;5221;2;3;3;3000;5;NA;1;14851,5;0,951135098934174;4;0;1
"2669";2;1;2;1;2;9994;3;2611;4;7;2;15;15;3342;1;15502,75;0,992843151092529;1;1;2
"2670";2;1;1;1;1;9994;1;9995;1;2;2;1000;2;NA;1;15500,25;0,992683053016663;4;0;1
"2671";2;2;3;1;2;9994;1;411;4;5;4;2700;4;2359;1;14990;0,960005104541779;1;1;2
"2672";5;1;1;1;3;2611;4;2611;2;5;5;14;8;NA;1;12120,4072265625;0,776227653026581;4;0;1
"2673";5;1;2;4;9;9111;1;8322;2;2;5;1360;3;7322;1;17240,107421875;1,1041088104248;1;1;2
"2674";5;1;2;2;1;9111;99;9995;2;2;3;14;2;NA;1;14777,5166015625;0,946396946907043;2;0;1
"2675";5;2;3;3;9;9111;99;9998;1;4;2;14;2;5223;1;18708,482421875;1,19814789295197;1;1;3
"2676";5;2;1;2;2;9998;99;9998;1;3;4;14;14;NA;1;11934,92578125;0,764348864555359;2;0;1
"2677";5;2;2;2;2;9112;99;8332;2;7;4;1200;2;NA;1;17905,814453125;1,14674270153046;2;0;2
"2678";5;1;3;3;2;4110;2;8322;2;5;4;14;10;5414;1;18119,259765625;1,16041231155396;1;1;2
"2679";5;2;1;3;2;9994;2;8322;2;4;4;14;14;4313;1;15659,1728515625;1,00286090373993;1;1;1
"2680";5;1;1;3;4;2341;2;3114;2;4;4;14;5;NA;1;12001,5380859375;0,768614947795868;2;0;1
"2681";5;1;1;1;1;5120;1;7112;1;4;5;8000;8;8321;1;16200,341796875;1,03751909732819;1;1;3
"2682";5;2;3;3;1;5141;9;5223;1;4;2;700;2;NA;1;17736,947265625;1,13592791557312;2;0;3
"2683";5;2;1;3;1;9412;1;7231;1;5;4;1600;3;NA;1;11925,5126953125;0,763746023178101;4;0;1
"2684";5;1;3;3;1;9111;9;5414;2;4;3;2500;4;8211;1;16072;1,02929961681366;1;1;2
"2685";5;1;2;3;99;3434;99;7112;2;2;2;4200;6;7112;1;16474,666015625;1,05508768558502;1;1;2
"2686";5;2;2;2;1;5311;99;7512;1;7;4;1250;2;5142;1;17102,447265625;1,09529256820679;1;1;3
"2687";5;2;1;2;1;9111;2;3113;2;3;4;14;2;5221;1;15758;1,00919008255005;1;1;3
"2688";3;2;1;3;1;9112;9;6111;2;8;2;14;3;5311;1;14866,93359375;0,952123522758484;1;1;1
"2689";3;1;1;4;9;9994;1;6111;2;4;2;1500;3;NA;1;19845;1,27093398571014;3;0;1
"2690";3;2;2;2;1;6111;1;6111;4;6;2;14;2;NA;1;15931,4287109375;1,02029705047607;2;0;1
"2691";3;2;1;3;1;9994;99;6111;2;6;2;678;1;NA;1;15232,6669921875;0,975546181201935;2;0;1
"2692";3;1;3;3;1;9994;9;6111;4;4;2;14;2;2330;1;15077,5380859375;0,965611338615417;1;1;1
"2693";3;1;2;5;9;9994;99;9998;1;4;2;14;2;7112;1;16687,23046875;1,06870090961456;1;1;3
"2694";3;2;3;3;99;6111;1;6111;2;4;2;14;2;5221;1;17108,916015625;1,09570693969727;1;1;2
"2695";3;1;1;3;1;9994;1;7112;2;7;3;14;1;NA;1;15322,75;0,981315433979034;3;0;1
"2696";3;1;3;3;9;9111;99;6111;2;3;3;950;2;5249;1;13717,8330078125;0,878531694412231;1;1;3
"2697";3;2;1;4;2;4131;2;8331;1;3;4;14;14;NA;1;13465;0,862339437007904;4;0;1
"2698";3;2;2;3;1;9112;3;5212;2;8;3;900;2;NA;1;12983,142578125;0,831479847431183;2;0;2
"2699";3;2;2;1;9;9111;1;6111;2;4;4;800;2;NA;1;12983,142578125;0,831479847431183;2;0;3
"2700";3;1;1;1;1;6111;1;7115;2;5;3;678;1;NA;1;14752,8330078125;0,9448162317276;4;0;1
"2701";3;1;3;3;1;9994;1;7512;1;10;2;15;15;7214;1;15716,8330078125;1,00655364990234;1;1;3
"2702";3;2;3;3;1;9994;1;1221;2;5;3;678;1;NA;1;12752,6669921875;0,816719472408295;4;0;2
"2703";3;1;1;1;99;9111;99;1221;2;6;3;1356;2;7112;1;16821,333984375;1,07728922367096;1;1;1
"2704";3;1;1;1;1;9994;99;7112;1;4;3;14;1;6112;1;12464,142578125;0,798241555690765;1;1;3
"2705";3;1;1;3;1;5311;9;6111;2;10;3;1000;2;NA;1;16151,619140625;1,0343986749649;2;0;1
"2706";3;1;2;3;1;9111;9;5243;1;6;3;14;14;7112;1;17077;1,09366285800934;1;1;3
"2707";3;2;3;3;1;9994;1;8321;1;4;3;678;1;NA;1;18104,19921875;1,15944790840149;4;0;3
"2708";3;2;1;3;2;3253;2;7411;2;4;4;1000;2;NA;1;17178,953125;1,10019218921661;3;0;2
"2709";3;2;1;5;9;9111;9;7112;2;7;4;500;1;NA;1;12900;0,826155126094818;4;0;1
"2710";3;2;2;3;1;9994;1;6225;2;2;3;678;1;NA;1;18350;1,17518973350525;2;0;2
"2711";3;1;3;2;1;9111;1;9613;2;8;3;1200;2;2341;1;15107,818359375;0,96755051612854;1;1;2
"2712";3;1;2;2;2;3221;9;5414;2;4;3;2034;3;NA;1;17077;1,09366285800934;2;0;1
"2713";3;1;1;3;2;3253;1;7112;2;5;3;15;15;NA;1;12464,142578125;0,798241555690765;4;0;1
"2714";3;2;2;3;1;5131;99;5414;1;4;4;1800;3;9412;1;18350;1,17518973350525;1;1;3
